timestamp,adc_x,adc_y,adc_z
2025-02-26 17:19:16.483659,-2.0,0.0,5.0
2025-02-26 17:19:16.483709,-18.0,0.0,4.0
2025-02-26 17:19:16.484196,15.0,0.0,34.0
2025-02-26 17:19:16.484830,20.0,0.0,37.0
2025-02-26 17:19:16.485523,5.0,0.0,26.0
2025-02-26 17:19:16.486089,-6.0,0.0,13.0
2025-02-26 17:19:16.486774,-12.0,0.0,13.0
2025-02-26 17:19:16.487319,29.0,0.0,37.0
2025-02-26 17:19:16.488223,29.0,0.0,35.0
2025-02-26 17:19:16.488682,4.0,0.0,12.0
2025-02-26 17:19:16.543792,-5.0,0.0,15.0
2025-02-26 17:19:16.543860,-12.0,0.0,10.0
2025-02-26 17:19:16.544123,30.0,0.0,35.0
2025-02-26 17:19:16.545122,29.0,0.0,33.0
2025-02-26 17:19:16.545598,5.0,0.0,22.0
2025-02-26 17:19:16.546113,-6.0,0.0,12.0
2025-02-26 17:19:16.546685,-13.0,0.0,5.0
2025-02-26 17:19:16.547258,10.0,0.0,29.0
2025-02-26 17:19:16.547984,30.0,0.0,37.0
2025-02-26 17:19:16.548536,16.0,0.0,16.0
2025-02-26 17:19:16.604036,-3.0,0.0,6.0
2025-02-26 17:19:16.604073,-14.0,0.0,2.0
2025-02-26 17:19:16.604291,15.0,0.0,31.0
2025-02-26 17:19:16.605031,30.0,0.0,37.0
2025-02-26 17:19:16.605445,10.0,0.0,31.0
2025-02-26 17:19:16.606119,0.0,0.0,14.0
2025-02-26 17:19:16.606763,-12.0,0.0,6.0
2025-02-26 17:19:16.607312,14.0,0.0,31.0
2025-02-26 17:19:16.608059,29.0,0.0,36.0
2025-02-26 17:19:16.608461,18.0,0.0,15.0
2025-02-26 17:19:16.663755,0.0,0.0,15.0
2025-02-26 17:19:16.663828,-6.0,0.0,6.0
2025-02-26 17:19:16.664584,-6.0,0.0,16.0
2025-02-26 17:19:16.664937,28.0,0.0,37.0
2025-02-26 17:19:16.665689,20.0,0.0,34.0
2025-02-26 17:19:16.666247,4.0,0.0,21.0
2025-02-26 17:19:16.666768,-4.0,0.0,12.0
2025-02-26 17:19:16.667368,-8.0,0.0,1.0
2025-02-26 17:19:16.668097,20.0,0.0,34.0
2025-02-26 17:19:16.668526,28.0,0.0,30.0
2025-02-26 17:19:16.723704,8.0,0.0,24.0
2025-02-26 17:19:16.723832,-1.0,0.0,12.0
2025-02-26 17:19:16.724349,-9.0,0.0,3.0
2025-02-26 17:19:16.725174,15.0,0.0,31.0
2025-02-26 17:19:16.725622,30.0,0.0,35.0
2025-02-26 17:19:16.726202,20.0,0.0,31.0
2025-02-26 17:19:16.726647,2.0,0.0,18.0
2025-02-26 17:19:16.727251,-12.0,0.0,13.0
2025-02-26 17:19:16.727848,-8.0,0.0,15.0
2025-02-26 17:19:16.728677,26.0,0.0,30.0
2025-02-26 17:19:16.783970,19.0,0.0,36.0
2025-02-26 17:19:16.784591,4.0,0.0,21.0
2025-02-26 17:19:16.784641,-4.0,0.0,3.0
2025-02-26 17:19:16.785207,-8.0,0.0,1.0
2025-02-26 17:19:16.785526,16.0,0.0,33.0
2025-02-26 17:19:16.786170,28.0,0.0,35.0
2025-02-26 17:19:16.786739,11.0,0.0,27.0
2025-02-26 17:19:16.787377,-1.0,0.0,13.0
2025-02-26 17:19:16.787891,-8.0,0.0,3.0
2025-02-26 17:19:16.788537,28.0,0.0,27.0
2025-02-26 17:19:16.843604,27.0,0.0,32.0
2025-02-26 17:19:16.843854,0.0,0.0,14.0
2025-02-26 17:19:16.844381,-9.0,0.0,1.0
2025-02-26 17:19:16.844852,14.0,0.0,33.0
2025-02-26 17:19:16.845602,32.0,0.0,36.0
2025-02-26 17:19:16.846195,8.0,0.0,19.0
2025-02-26 17:19:16.846739,-7.0,0.0,12.0
2025-02-26 17:19:16.847322,-12.0,0.0,11.0
2025-02-26 17:19:16.847865,21.0,0.0,34.0
2025-02-26 17:19:16.848750,28.0,0.0,31.0
2025-02-26 17:19:16.904219,4.0,0.0,21.0
2025-02-26 17:19:16.904256,-2.0,0.0,13.0
2025-02-26 17:19:16.904265,-6.0,0.0,5.0
2025-02-26 17:19:16.904886,14.0,0.0,31.0
2025-02-26 17:19:16.905573,29.0,0.0,36.0
2025-02-26 17:19:16.906387,19.0,0.0,26.0
2025-02-26 17:19:16.906678,0.0,0.0,15.0
2025-02-26 17:19:16.907279,-8.0,0.0,5.0
2025-02-26 17:19:16.907902,-2.0,0.0,17.0
2025-02-26 17:19:16.908555,28.0,0.0,31.0
2025-02-26 17:19:16.963933,20.0,0.0,31.0
2025-02-26 17:19:16.964176,2.0,0.0,18.0
2025-02-26 17:19:16.964408,-6.0,0.0,5.0
2025-02-26 17:19:16.965193,4.0,0.0,28.0
2025-02-26 17:19:16.965373,32.0,0.0,36.0
2025-02-26 17:19:16.966062,28.0,0.0,29.0
2025-02-26 17:19:16.966733,5.0,0.0,17.0
2025-02-26 17:19:16.967376,-5.0,0.0,5.0
2025-02-26 17:19:16.967892,-8.0,0.0,5.0
2025-02-26 17:19:16.968557,29.0,0.0,33.0
2025-02-26 17:19:17.024048,31.0,0.0,35.0
2025-02-26 17:19:17.024129,9.0,0.0,21.0
2025-02-26 17:19:17.024387,-4.0,0.0,13.0
2025-02-26 17:19:17.025158,-13.0,0.0,3.0
2025-02-26 17:19:17.025431,15.0,0.0,34.0
2025-02-26 17:19:17.026269,32.0,0.0,35.0
2025-02-26 17:19:17.026675,12.0,0.0,24.0
2025-02-26 17:19:17.027304,-3.0,0.0,14.0
2025-02-26 17:19:17.083490,-6.0,0.0,3.0
2025-02-26 17:19:17.083887,4.0,0.0,19.0
2025-02-26 17:19:17.084213,30.0,0.0,41.0
2025-02-26 17:19:17.084795,29.0,0.0,35.0
2025-02-26 17:19:17.085452,2.0,0.0,18.0
2025-02-26 17:19:17.086165,-7.0,0.0,5.0
2025-02-26 17:19:17.086685,-16.0,0.0,5.0
2025-02-26 17:19:17.087366,20.0,0.0,35.0
2025-02-26 17:19:17.087930,30.0,0.0,36.0
2025-02-26 17:19:17.088612,8.0,0.0,26.0
2025-02-26 17:19:17.089084,-4.0,0.0,13.0
2025-02-26 17:19:17.089960,-14.0,0.0,11.0
2025-02-26 17:19:17.143885,19.0,0.0,37.0
2025-02-26 17:19:17.144150,27.0,0.0,33.0
2025-02-26 17:19:17.144477,2.0,0.0,19.0
2025-02-26 17:19:17.144944,-6.0,0.0,11.0
2025-02-26 17:19:17.145449,-14.0,0.0,4.0
2025-02-26 17:19:17.146128,19.0,0.0,35.0
2025-02-26 17:19:17.146684,28.0,0.0,41.0
2025-02-26 17:19:17.147465,10.0,0.0,26.0
2025-02-26 17:19:17.148109,-3.0,0.0,5.0
2025-02-26 17:19:17.148548,-12.0,0.0,1.0
2025-02-26 17:19:17.204156,20.0,0.0,36.0
2025-02-26 17:19:17.204351,18.0,0.0,37.0
2025-02-26 17:19:17.205041,4.0,0.0,21.0
2025-02-26 17:19:17.205077,0.0,0.0,5.0
2025-02-26 17:19:17.205526,-14.0,0.0,3.0
2025-02-26 17:19:17.206234,16.0,0.0,34.0
2025-02-26 17:19:17.206854,28.0,0.0,36.0
2025-02-26 17:19:17.207681,8.0,0.0,23.0
2025-02-26 17:19:17.208050,-5.0,0.0,13.0
2025-02-26 17:19:17.208623,4.0,0.0,-2.0
2025-02-26 17:19:17.263594,10.0,0.0,31.0
2025-02-26 17:19:17.264018,30.0,0.0,37.0
2025-02-26 17:19:17.264466,17.0,0.0,29.0
2025-02-26 17:19:17.264796,-4.0,0.0,14.0
2025-02-26 17:19:17.265510,-7.0,0.0,4.0
2025-02-26 17:19:17.266241,2.0,0.0,25.0
2025-02-26 17:19:17.266892,20.0,0.0,35.0
2025-02-26 17:19:17.267337,28.0,0.0,33.0
2025-02-26 17:19:17.267959,-2.0,0.0,23.0
2025-02-26 17:19:17.268633,-14.0,0.0,-1.0
2025-02-26 17:19:17.324237,-6.0,0.0,19.0
2025-02-26 17:19:17.324312,20.0,0.0,35.0
2025-02-26 17:19:17.324811,20.0,0.0,35.0
2025-02-26 17:19:17.325119,2.0,0.0,18.0
2025-02-26 17:19:17.325458,-8.0,0.0,11.0
2025-02-26 17:19:17.326444,1.0,0.0,26.0
2025-02-26 17:19:17.326854,16.0,0.0,41.0
2025-02-26 17:19:17.327236,9.0,0.0,26.0
2025-02-26 17:19:17.328014,-8.0,0.0,13.0
2025-02-26 17:19:17.328571,-17.0,0.0,12.0
2025-02-26 17:19:17.383657,18.0,0.0,37.0
2025-02-26 17:19:17.383993,12.0,0.0,25.0
2025-02-26 17:19:17.384515,-8.0,0.0,15.0
2025-02-26 17:19:17.385029,-17.0,0.0,5.0
2025-02-26 17:19:17.385597,9.0,0.0,34.0
2025-02-26 17:19:17.386315,17.0,0.0,35.0
2025-02-26 17:19:17.386741,0.0,0.0,21.0
2025-02-26 17:19:17.387361,-14.0,0.0,13.0
2025-02-26 17:19:17.388084,-18.0,0.0,3.0
2025-02-26 17:19:17.388667,8.0,0.0,32.0
2025-02-26 17:19:17.443397,14.0,0.0,35.0
2025-02-26 17:19:17.504374,-2.0,0.0,25.0
2025-02-26 17:19:17.504609,-14.0,0.0,13.0
2025-02-26 17:19:17.505115,-24.0,0.0,1.0
2025-02-26 17:19:17.505595,0.0,0.0,33.0
2025-02-26 17:19:17.505842,9.0,0.0,35.0
2025-02-26 17:19:17.506149,-6.0,0.0,21.0
2025-02-26 17:19:17.507020,-19.0,0.0,18.0
2025-02-26 17:19:17.507619,-28.0,0.0,20.0
2025-02-26 17:19:17.507886,11.0,0.0,57.0
2025-02-26 17:19:17.508583,11.0,0.0,59.0
2025-02-26 17:19:17.509071,-16.0,0.0,43.0
2025-02-26 17:19:17.509978,-22.0,0.0,31.0
2025-02-26 17:19:17.510329,-20.0,0.0,44.0
2025-02-26 17:19:17.510881,7.0,0.0,60.0
2025-02-26 17:19:17.511468,0.0,0.0,60.0
2025-02-26 17:19:17.512144,-16.0,0.0,40.0
2025-02-26 17:19:17.512780,-30.0,0.0,26.0
2025-02-26 17:19:17.513288,-19.0,0.0,37.0
2025-02-26 17:19:17.514064,2.0,0.0,20.0
2025-02-26 17:19:17.514748,-50.0,0.0,-22.0
2025-02-26 17:19:17.563774,-5.0,0.0,-19.0
2025-02-26 17:19:17.563916,-22.0,0.0,-39.0
2025-02-26 17:19:17.564390,-31.0,0.0,-62.0
2025-02-26 17:19:17.564858,-22.0,0.0,-53.0
2025-02-26 17:19:17.565428,4.0,0.0,-39.0
2025-02-26 17:19:17.566222,9.0,0.0,-58.0
2025-02-26 17:19:17.566679,-8.0,0.0,-61.0
2025-02-26 17:19:17.567412,-18.0,0.0,-67.0
2025-02-26 17:19:17.567986,-60.0,0.0,-87.0
2025-02-26 17:19:17.623894,-7.0,0.0,-49.0
2025-02-26 17:19:17.623952,11.0,0.0,-40.0
2025-02-26 17:19:17.624136,8.0,0.0,-44.0
2025-02-26 17:19:17.625077,-12.0,0.0,-61.0
2025-02-26 17:19:17.625665,-22.0,0.0,-68.0
2025-02-26 17:19:17.626234,-24.0,0.0,-72.0
2025-02-26 17:19:17.626737,10.0,0.0,-37.0
2025-02-26 17:19:17.627344,13.0,0.0,-40.0
2025-02-26 17:19:17.628123,-1.0,0.0,-52.0
2025-02-26 17:19:17.628991,-36.0,0.0,-67.0
2025-02-26 17:19:17.684004,-21.0,0.0,-72.0
2025-02-26 17:19:17.684125,0.0,0.0,-47.0
2025-02-26 17:19:17.684331,16.0,0.0,-38.0
2025-02-26 17:19:17.684614,10.0,0.0,-48.0
2025-02-26 17:19:17.685542,-8.0,0.0,-64.0
2025-02-26 17:19:17.685861,-18.0,0.0,-76.0
2025-02-26 17:19:17.686747,10.0,0.0,-45.0
2025-02-26 17:19:17.687067,12.0,0.0,-45.0
2025-02-26 17:19:17.687933,-6.0,0.0,-63.0
2025-02-26 17:19:17.688313,-52.0,0.0,-81.0
2025-02-26 17:19:17.744159,-17.0,0.0,-53.0
2025-02-26 17:19:17.744198,10.0,0.0,-33.0
2025-02-26 17:19:17.744526,12.0,0.0,-30.0
2025-02-26 17:19:17.745090,-5.0,0.0,-39.0
2025-02-26 17:19:17.745625,-12.0,0.0,-48.0
2025-02-26 17:19:17.746140,-16.0,0.0,-51.0
2025-02-26 17:19:17.746788,13.0,0.0,-20.0
2025-02-26 17:19:17.747356,30.0,0.0,-14.0
2025-02-26 17:19:17.748011,14.0,0.0,-19.0
2025-02-26 17:19:17.748637,-28.0,0.0,-35.0
2025-02-26 17:19:17.804027,18.0,0.0,-13.0
2025-02-26 17:19:17.804279,63.0,0.0,16.0
2025-02-26 17:19:17.804523,78.0,0.0,20.0
2025-02-26 17:19:17.804790,76.0,0.0,15.0
2025-02-26 17:19:17.805493,82.0,0.0,1.0
2025-02-26 17:19:17.806125,95.0,0.0,2.0
2025-02-26 17:19:17.806678,129.0,0.0,30.0
2025-02-26 17:19:17.807302,173.0,0.0,48.0
2025-02-26 17:19:17.807880,188.0,0.0,41.0
2025-02-26 17:19:17.808550,146.0,0.0,32.0
2025-02-26 17:19:17.863784,202.0,0.0,45.0
2025-02-26 17:19:17.863908,252.0,0.0,89.0
2025-02-26 17:19:17.864251,290.0,0.0,112.0
2025-02-26 17:19:17.924068,298.0,0.0,115.0
2025-02-26 17:19:17.924319,304.0,0.0,121.0
2025-02-26 17:19:17.924723,316.0,0.0,128.0
2025-02-26 17:19:17.925105,364.0,0.0,173.0
2025-02-26 17:19:17.925441,391.0,0.0,190.0
2025-02-26 17:19:17.926265,413.0,0.0,196.0
2025-02-26 17:19:17.926769,415.0,0.0,195.0
2025-02-26 17:19:17.927287,428.0,0.0,204.0
2025-02-26 17:19:17.927801,448.0,0.0,217.0
2025-02-26 17:19:17.928425,479.0,0.0,243.0
2025-02-26 17:19:17.929007,537.0,0.0,281.0
2025-02-26 17:19:17.929728,560.0,0.0,300.0
2025-02-26 17:19:17.930412,562.0,0.0,303.0
2025-02-26 17:19:17.931074,564.0,0.0,313.0
2025-02-26 17:19:17.931393,578.0,0.0,321.0
2025-02-26 17:19:17.932092,609.0,0.0,364.0
2025-02-26 17:19:17.932587,572.0,0.0,377.0
2025-02-26 17:19:17.984062,590.0,0.0,366.0
2025-02-26 17:19:17.984112,628.0,0.0,397.0
2025-02-26 17:19:17.984482,625.0,0.0,399.0
2025-02-26 17:19:17.985198,625.0,0.0,408.0
2025-02-26 17:19:17.985635,651.0,0.0,442.0
2025-02-26 17:19:17.986222,678.0,0.0,464.0
2025-02-26 17:19:17.986658,690.0,0.0,473.0
2025-02-26 17:19:17.987294,682.0,0.0,467.0
2025-02-26 17:19:17.988080,679.0,0.0,461.0
2025-02-26 17:19:17.988615,658.0,0.0,449.0
2025-02-26 17:19:18.043438,685.0,0.0,473.0
2025-02-26 17:19:18.043714,703.0,0.0,483.0
2025-02-26 17:19:18.044210,708.0,0.0,490.0
2025-02-26 17:19:18.044703,699.0,0.0,472.0
2025-02-26 17:19:18.045476,674.0,0.0,459.0
2025-02-26 17:19:18.046069,666.0,0.0,449.0
2025-02-26 17:19:18.046651,659.0,0.0,450.0
2025-02-26 17:19:18.047219,688.0,0.0,488.0
2025-02-26 17:19:18.047974,690.0,0.0,498.0
2025-02-26 17:19:18.048360,658.0,0.0,489.0
2025-02-26 17:19:18.104081,666.0,0.0,488.0
2025-02-26 17:19:18.104257,652.0,0.0,487.0
2025-02-26 17:19:18.104704,658.0,0.0,501.0
2025-02-26 17:19:18.104960,684.0,0.0,515.0
2025-02-26 17:19:18.105525,681.0,0.0,516.0
2025-02-26 17:19:18.106187,667.0,0.0,500.0
2025-02-26 17:19:18.106735,644.0,0.0,485.0
2025-02-26 17:19:18.107423,644.0,0.0,479.0
2025-02-26 17:19:18.107925,670.0,0.0,494.0
2025-02-26 17:19:18.108571,660.0,0.0,489.0
2025-02-26 17:19:18.163599,674.0,0.0,473.0
2025-02-26 17:19:18.163926,652.0,0.0,449.0
2025-02-26 17:19:18.164431,642.0,0.0,432.0
2025-02-26 17:19:18.165235,637.0,0.0,427.0
2025-02-26 17:19:18.165542,681.0,0.0,445.0
2025-02-26 17:19:18.166139,682.0,0.0,442.0
2025-02-26 17:19:18.167038,666.0,0.0,427.0
2025-02-26 17:19:18.167333,650.0,0.0,408.0
2025-02-26 17:19:18.167999,641.0,0.0,397.0
2025-02-26 17:19:18.168588,626.0,0.0,408.0
2025-02-26 17:19:18.223897,668.0,0.0,429.0
2025-02-26 17:19:18.223969,660.0,0.0,431.0
2025-02-26 17:19:18.224200,640.0,0.0,421.0
2025-02-26 17:19:18.224805,632.0,0.0,414.0
2025-02-26 17:19:18.225336,628.0,0.0,412.0
2025-02-26 17:19:18.226088,658.0,0.0,433.0
2025-02-26 17:19:18.226522,667.0,0.0,429.0
2025-02-26 17:19:18.227107,652.0,0.0,409.0
2025-02-26 17:19:18.227764,640.0,0.0,395.0
2025-02-26 17:19:18.228369,618.0,0.0,396.0
2025-02-26 17:19:18.283832,666.0,0.0,425.0
2025-02-26 17:19:18.283871,666.0,0.0,427.0
2025-02-26 17:19:18.284297,644.0,0.0,415.0
2025-02-26 17:19:18.284935,632.0,0.0,410.0
2025-02-26 17:19:18.343818,622.0,0.0,409.0
2025-02-26 17:19:18.344177,644.0,0.0,432.0
2025-02-26 17:19:18.344211,654.0,0.0,437.0
2025-02-26 17:19:18.344791,638.0,0.0,420.0
2025-02-26 17:19:18.345450,621.0,0.0,401.0
2025-02-26 17:19:18.346122,608.0,0.0,383.0
2025-02-26 17:19:18.346749,620.0,0.0,401.0
2025-02-26 17:19:18.347198,638.0,0.0,409.0
2025-02-26 17:19:18.347867,637.0,0.0,405.0
2025-02-26 17:19:18.348440,617.0,0.0,403.0
2025-02-26 17:19:18.349202,607.0,0.0,403.0
2025-02-26 17:19:18.349723,592.0,0.0,407.0
2025-02-26 17:19:18.350420,593.0,0.0,433.0
2025-02-26 17:19:18.350953,618.0,0.0,462.0
2025-02-26 17:19:18.351487,620.0,0.0,472.0
2025-02-26 17:19:18.352190,576.0,0.0,459.0
2025-02-26 17:19:18.403809,548.0,0.0,432.0
2025-02-26 17:19:18.403948,589.0,0.0,444.0
2025-02-26 17:19:18.404080,585.0,0.0,438.0
2025-02-26 17:19:18.404748,616.0,0.0,453.0
2025-02-26 17:19:18.405309,621.0,0.0,450.0
2025-02-26 17:19:18.405999,621.0,0.0,433.0
2025-02-26 17:19:18.406567,596.0,0.0,410.0
2025-02-26 17:19:18.407169,589.0,0.0,395.0
2025-02-26 17:19:18.407895,585.0,0.0,384.0
2025-02-26 17:19:18.408399,572.0,0.0,403.0
2025-02-26 17:19:18.463360,621.0,0.0,421.0
2025-02-26 17:19:18.463581,618.0,0.0,421.0
2025-02-26 17:19:18.464070,604.0,0.0,409.0
2025-02-26 17:19:18.464787,589.0,0.0,399.0
2025-02-26 17:19:18.465177,588.0,0.0,385.0
2025-02-26 17:19:18.465880,602.0,0.0,400.0
2025-02-26 17:19:18.466367,624.0,0.0,401.0
2025-02-26 17:19:18.467282,622.0,0.0,397.0
2025-02-26 17:19:18.467790,606.0,0.0,367.0
2025-02-26 17:19:18.468341,552.0,0.0,345.0
2025-02-26 17:19:18.523733,580.0,0.0,341.0
2025-02-26 17:19:18.524406,609.0,0.0,370.0
2025-02-26 17:19:18.524613,611.0,0.0,380.0
2025-02-26 17:19:18.524957,602.0,0.0,377.0
2025-02-26 17:19:18.525297,579.0,0.0,370.0
2025-02-26 17:19:18.525970,568.0,0.0,369.0
2025-02-26 17:19:18.526833,560.0,0.0,368.0
2025-02-26 17:19:18.527132,578.0,0.0,402.0
2025-02-26 17:19:18.527809,584.0,0.0,411.0
2025-02-26 17:19:18.528323,560.0,0.0,411.0
2025-02-26 17:19:18.583594,560.0,0.0,417.0
2025-02-26 17:19:18.583782,545.0,0.0,427.0
2025-02-26 17:19:18.584012,528.0,0.0,433.0
2025-02-26 17:19:18.584666,522.0,0.0,445.0
2025-02-26 17:19:18.585340,520.0,0.0,473.0
2025-02-26 17:19:18.586283,542.0,0.0,495.0
2025-02-26 17:19:18.586742,528.0,0.0,502.0
2025-02-26 17:19:18.587073,510.0,0.0,491.0
2025-02-26 17:19:18.587864,496.0,0.0,473.0
2025-02-26 17:19:18.588353,466.0,0.0,436.0
2025-02-26 17:19:18.643571,468.0,0.0,428.0
2025-02-26 17:19:18.644036,504.0,0.0,425.0
2025-02-26 17:19:18.644321,500.0,0.0,409.0
2025-02-26 17:19:18.644899,494.0,0.0,373.0
2025-02-26 17:19:18.645528,464.0,0.0,340.0
2025-02-26 17:19:18.646073,449.0,0.0,309.0
2025-02-26 17:19:18.646727,436.0,0.0,299.0
2025-02-26 17:19:18.647436,450.0,0.0,298.0
2025-02-26 17:19:18.648073,431.0,0.0,271.0
2025-02-26 17:19:18.648734,356.0,0.0,226.0
2025-02-26 17:19:18.703992,356.0,0.0,195.0
2025-02-26 17:19:18.704024,314.0,0.0,176.0
2025-02-26 17:19:18.704477,317.0,0.0,186.0
2025-02-26 17:19:18.704738,302.0,0.0,176.0
2025-02-26 17:19:18.705473,254.0,0.0,146.0
2025-02-26 17:19:18.706208,208.0,0.0,109.0
2025-02-26 17:19:18.706567,162.0,0.0,69.0
2025-02-26 17:19:18.707539,156.0,0.0,59.0
2025-02-26 17:19:18.708175,156.0,0.0,42.0
2025-02-26 17:19:18.708454,110.0,0.0,-7.0
2025-02-26 17:19:18.764040,130.0,0.0,-22.0
2025-02-26 17:19:18.764091,108.0,0.0,-34.0
2025-02-26 17:19:18.764390,82.0,0.0,-25.0
2025-02-26 17:19:18.764913,98.0,0.0,-1.0
2025-02-26 17:19:18.765643,83.0,0.0,0.0
2025-02-26 17:19:18.766125,59.0,0.0,-14.0
2025-02-26 17:19:18.766795,43.0,0.0,-20.0
2025-02-26 17:19:18.767340,17.0,0.0,-14.0
2025-02-26 17:19:18.768090,50.0,0.0,24.0
2025-02-26 17:19:18.768538,100.0,0.0,-32.0
2025-02-26 17:19:18.824546,160.0,0.0,-3.0
2025-02-26 17:19:18.824794,120.0,0.0,-10.0
2025-02-26 17:19:18.825210,93.0,0.0,-17.0
2025-02-26 17:19:18.825498,96.0,0.0,2.0
2025-02-26 17:19:18.825598,110.0,0.0,20.0
2025-02-26 17:19:18.826185,108.0,0.0,19.0
2025-02-26 17:19:18.826996,94.0,0.0,14.0
2025-02-26 17:19:18.827418,82.0,0.0,4.0
2025-02-26 17:19:18.827996,73.0,0.0,0.0
2025-02-26 17:19:18.828543,82.0,0.0,29.0
2025-02-26 17:19:18.884080,114.0,0.0,36.0
2025-02-26 17:19:18.884124,114.0,0.0,33.0
2025-02-26 17:19:18.884419,108.0,0.0,19.0
2025-02-26 17:19:18.884946,104.0,0.0,4.0
2025-02-26 17:19:18.885525,91.0,0.0,-4.0
2025-02-26 17:19:18.886224,122.0,0.0,26.0
2025-02-26 17:19:18.886837,127.0,0.0,30.0
2025-02-26 17:19:18.887342,114.0,0.0,15.0
2025-02-26 17:19:18.887953,98.0,0.0,0.0
2025-02-26 17:19:18.888585,73.0,0.0,-5.0
2025-02-26 17:19:18.943669,98.0,0.0,14.0
2025-02-26 17:19:18.943734,116.0,0.0,21.0
2025-02-26 17:19:18.944375,122.0,0.0,16.0
